365.0,730.0,1095.0,1460.0,1825.0,cltsex_x,marryd_x,occpcode_x,marketbased,entry_age,churn,amtpaid,elapseddays,clntnum,premium,,net_profit,cltvscore,percentile,cltvband,client_name,cltsex_y,marryd_y,occpcode_y,latitude,longitude
1.0,1.0,1.0,1.0,1.0,1,3,0,0,1,0,2,1945,50016223,-1423.64,0.0,-1423.64,-5473.61503698222,3.133903133903134,low value,NUSWOI Lee,M,M,    ,,
0.8537925861920796,0.8537925861920796,0.8537925861920796,0.8537925861920796,0.8537925861920796,1,3,0,0,1,0,1,1580,50016224,158.48,0.0,158.48,520.2366086742802,3.9886039886039883,low value,RECAL XMUSP,M,M,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016357,1369.76,0.0,1369.76,4579.5823036227885,8.68945868945869,low value,XMUSI RECAL,M,M,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016397,684.88,0.0,684.88,2289.7911518113942,7.264957264957266,low value, test,M,S,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016398,92.69,0.0,92.69,309.8947872056391,3.7037037037037033,low value,FATCA1 FATCA1,M,S,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016399,684.88,0.0,684.88,2289.7911518113942,7.264957264957266,low value,FACTA FATCA2,M,S,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016400,684.88,0.0,684.88,2289.7911518113942,7.264957264957266,low value,FACTS3 FACTA3,M,S,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016441,684.88,0.0,684.88,2289.7911518113942,7.264957264957266,low value,fact4 fatca4,M,S,    ,,
0.970542792715208,0.970542792715208,0.970542792715208,0.970542792715208,0.970542792715208,1,4,0,1,1,0,1,1580,50016451,25544.4,0.0,25544.4,95320.0942546245,47.57834757834758,medium value,sett test,M,S,    ,,
0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,0.8695755512497831,1,4,0,0,1,0,1,1580,50016452,684.88,0.0,684.88,2289.7911518113942,7.264957264957266,low value,sefrs test,M,S,    ,,
0.8146826643556289,0.8110182866417874,0.8110182866417874,0.8110182866417874,0.8110182866417874,1,4,0,0,1,0,1,1579,50016566,684.88,0.0,684.88,2137.837258893354,6.267806267806268,low value,sdsf asd,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50016619,842.7,0.0,842.7,3069.7604194677397,7.834757834757834,low value,sdfas sfse,M,S,    ,,
1.0,1.0,0.9999994053390856,0.999998001970235,0.999987073600792,1,3,1,0,1,0,2,119,50017098,199605.04,1597.98,198007.06,761295.9850575305,89.88603988603988,high value,Javed Akhtar,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,12,1,1,0,1,119,50017262,63500.0,0.0,63500.0,244144.9768539595,72.79202279202279,high value,jai singh,M,M,ACCT,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50019244,6552.38,0.0,6552.38,24883.34572957534,20.085470085470085,low value,Sonu Aggarwal,M,M,DOCT,,
0.9835859783348802,0.8646490476795781,0.8622014337356346,0.8622014337356346,0.8622014337356346,1,4,0,0,2,0,1,1214,50019677,87287.0,0.0,87287.0,298989.40441334754,76.35327635327636,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9772270219257871,0.9255188467971693,0.6060742682317047,1,3,0,0,1,0,0,119,50019902,1154076.92,12843.21,1141233.71,4002112.0965601746,98.57549857549857,high value,Sandeep Maheshwari,M,S,    ,,
0.9965184441213624,0.9698180396662283,0.9692388702584113,0.9692388702584113,0.9692388702584113,1,3,0,1,1,0,2,1214,50020832,123334.4,0.0,123334.4,462671.6283538197,83.61823361823362,high value,Ansh Aggarwal,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50021448,31876.64,0.0,31876.64,116119.19755265469,55.27065527065527,medium value,Owen Wilson,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50021488,-800.96,0.0,-800.96,-3058.6005489408403,3.276353276353276,low value,John RTA,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50021539,39095.12,0.0,39095.12,148467.79144360303,62.39316239316239,high value,Drake Doctor,M,M,    ,,
0.9770588842453333,0.8629859239022327,0.858180289807059,0.858180289807059,0.858180289807059,1,3,0,0,1,0,2,1213,50021550,-5010.38,0.0,-5010.38,-17083.271053084725,2.4216524216524213,low value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50021562,3662.88,0.0,3662.88,13062.46373002374,12.82051282051282,low value,John RTA,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50021652,101601.36,0.0,101601.36,387981.89106713934,81.05413105413105,high value,test test,M, ,    ,,
1.0,0.9992805125730144,0.9975846096285975,0.9844762234229995,0.9841898458474712,0,3,0,1,1,0,2,484,50021856,130654.56,56304.64,74349.92,284064.7656733239,75.49857549857549,high value,Ansh TEN,M,M,    ,,
0.99201486958757,0.9503703582310713,0.948538843485306,0.948538843485306,0.948538843485306,1,4,0,1,1,0,1,1213,50021858,38883.84,0.0,38883.84,143374.40661524812,61.68091168091168,high value,Go Catherine,F,M,    ,,
1.0,1.0,0.9992805125730144,0.9975846096285975,0.9844762234229995,0,3,0,1,1,0,2,119,50022220,560134.4,0.0,560134.4,2146427.110930569,97.15099715099716,high value,John Anderson,M,S,    ,,
1.0,1.0,0.993875360197566,0.9795698206097466,0.8749888677846557,0,3,0,0,1,0,1,119,50022636,11230.08,0.0,11230.08,42007.77092827963,28.205128205128204,low value,Tanuja Mukherjee,F,M,    ,,
1.0,1.0,0.993875360197566,0.9795698206097466,0.8749888677846557,0,3,0,0,1,0,1,119,50022653,16840.32,0.0,16840.32,62993.70128431196,35.8974358974359,medium value,Meenu Aggarwal,F,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50022708,104612.81,0.0,104612.81,399481.6196716987,81.76638176638177,high value,Meenu Aggarwal,F,M,    ,,
1.0,1.0,0.993875360197566,0.9795698206097466,0.8749888677846557,0,3,0,0,1,0,1,119,50022749,16926.2,0.0,16926.2,63314.94809353511,36.039886039886035,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9999990398687545,0.9999967740103092,0.9999791292946302,1,4,1,0,1,0,1,119,50022858,7153.44,0.0,7153.44,27503.442917312197,21.794871794871796,low value,Mona Aggarwal,F,M,    ,,
1.0,1.0,0.9999963511831667,0.9999825393108402,0.9999759548579138,1,3,1,0,1,0,1,470,50023091,1644.0,0.0,1644.0,6320.804032619986,9.544159544159545,low value,Rejdo Rivaldo,M,S,ACCT,,
0.9706696891126214,0.769827237934293,0.7659119292475746,0.7659119292475746,0.7659119292475746,1,3,0,0,1,0,1,1214,50023236,15746.86,0.0,15746.86,49299.91497621528,33.19088319088319,medium value,Soham Khan,M,M,ACCT,,
1.0,1.0,0.9999990398687545,0.9999967740103092,0.9999791292946302,1,4,1,0,1,0,1,119,50023265,7153.44,0.0,7153.44,27503.442917312197,21.794871794871796,low value,Sanjeev Kumar,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50023418,173565.58,0.0,173565.58,662789.375580847,88.46153846153845,high value,Renldo Robert,M,S,ACCT,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50023608,3945.46,0.0,3945.46,14983.295419711667,14.529914529914532,low value,Drake Doctor,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,0,0,1,0,1,2310,50023833,53937.46,0.0,53937.46,207378.89642931285,69.37321937321937,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9999990398687545,0.9999967740103092,0.9999791292946302,1,4,1,0,1,0,1,119,50023840,35794.42,0.0,35794.42,137621.86964988848,60.826210826210826,high value,jai singh,M,M,    ,,
0.9908262106128709,0.9222077413963816,0.9207531229184868,0.9207531229184868,0.9207531229184868,1,0,0,1,1,0,1,1214,50023878,3781.35,0.0,3781.35,13627.456121591498,13.532763532763534,low value,Sivaldo Rivaldo,M,S,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50023889,11334.4,0.0,11334.4,41288.58727710353,28.062678062678064,low value,John Smith,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50023890,58672.0,0.0,58672.0,222813.03292019764,71.22507122507122,high value,Kesh TRM,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50024307,75360.0,0.0,75360.0,286187.4516100711,75.78347578347578,high value,Kesh TRM,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50024478,603.9,0.0,603.9,2212.6288487419433,6.41025641025641,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9999994053390856,0.999998001970235,0.999987073600792,1,3,1,0,1,0,2,119,50024632,559183.72,0.0,559183.72,2149945.1632963708,97.29344729344729,high value,John Anderson,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50024827,33462.46,0.0,33462.46,121895.97157472701,56.837606837606835,medium value,Snow Singh,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50025061,39742.82,0.0,39742.82,144773.86471345776,62.10826210826211,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50025064,6294.4,0.0,6294.4,23937.318008897742,19.515669515669515,low value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50025066,19871.41,0.0,19871.41,72386.93235672888,39.45868945868946,medium value,John Anderson,M,S,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50025218,28134.4,0.0,28134.4,106993.84846681698,52.991452991452995,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50025279,19871.41,0.0,19871.41,72386.93235672888,39.45868945868946,medium value,John Srivastava,M,S,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50025297,19336.0,0.0,19336.0,74342.73024283334,40.028490028490026,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50025316,8358.87,0.0,8358.87,30449.422424915516,22.79202279202279,low value,Drake willson,M,M,ACCT,,
0.9667467358987618,0.9667467358987618,0.9667467358987618,0.9667467358987618,0.9667467358987618,1,3,0,1,1,0,1,1794,50025955,67474.1,0.0,67474.1,250797.89261127517,73.36182336182337,high value,Ross TWL,M,M,    ,,
0.9969224227593494,0.9969224227593494,0.9969224227593494,0.9935019761568179,0.9859154141306935,1,5,0,1,1,0,2,10,50026119,119132.16,0.0,119132.16,455448.894280849,83.47578347578347,high value,Ravish Singh,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50026185,3480.96,0.0,3480.96,12680.328977987921,12.393162393162394,low value,for test for test,M,Z,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,13,1,1,0,2,1945,50026522,-21498.28,0.0,-21498.28,-82656.6468188967,2.1367521367521367,low value,John RTA,M,M,    ,,
,,,,,1,3,0,0,1,1,1,1214,50026634,16771.44,0.0,16771.44,,,high value,Prakash Gopalakrishnan,M,M,INFO,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50026797,31111.73,0.0,31111.73,113332.80803983274,54.55840455840456,medium value,Paul Newman,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50026833,19871.41,0.0,19871.41,72386.93235672888,39.45868945868946,medium value,John RTA,M,M,    ,,
0.9969212678817485,0.973268352497866,0.9727544581884794,0.9727544581884794,0.9727544581884794,1,4,0,1,1,0,2,1214,50027601,119913.62,0.0,119913.62,451120.27229390806,83.04843304843304,high value,John RTA,M,M,    ,,
0.9522424683177761,0.9522424683177761,0.9522424683177761,0.9522424683177761,0.9522424683177761,1,0,0,1,1,0,1,1580,50027732,11685.81,0.0,11685.81,42783.90637510598,28.917378917378915,low value,sdfsd asdsa,M,S,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50027811,90525.24,0.0,90525.24,343779.0305465774,79.77207977207978,high value,Ankit Sharma,M, ,    ,,
1.0,1.0,0.998686456167723,0.9955933944362728,0.9718323091901351,0,3,0,1,1,0,1,119,50027812,70074.14,0.0,70074.14,267789.98625122523,74.35897435897436,high value,Viku Aggarwal,M,M,    ,,
0.996040718071449,0.9743949819357574,0.9419931682625264,0.9419931682625264,0.9419931682625264,1,3,0,1,1,0,1,971,50028173,18735.36,0.0,18735.36,69252.12450070507,38.034188034188034,medium value,Ritika Shukla,F,M,    ,,
1.0,1.0,0.9999998159003035,0.9999993814342888,0.9999959981289445,1,0,1,1,1,0,2,119,50028269,560134.4,0.0,560134.4,2153604.4526346275,97.57834757834758,high value,PHL RUL,M,M,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50028489,56268.8,25120.0,31148.8,118457.47508826165,56.12535612535613,medium value,Joe Shayam,M, ,ACCT,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50028507,95513.32,0.0,95513.32,363232.82837531983,80.48433048433048,high value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50029342,30072.0,0.0,30072.0,109545.31308203851,53.98860398860399,medium value,Singh DONLAD,M,S,    ,,
1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,0.7563111920061039,1,3,0,0,1,0,1,484,50029421,467.04,0.0,467.04,1619.5566461691328,4.5584045584045585,low value,John RTA,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50029533,13150.75,0.0,13150.75,49941.34327575826,33.33333333333333,medium value,jai singh,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50029737,122082.74,0.0,122082.74,455184.5107692072,83.33333333333334,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50029964,402915.23,0.0,402915.23,1538599.6100362379,96.29629629629629,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50030000,102599.46,0.0,102599.46,382541.2585373235,80.76923076923077,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50030030,563137.6,0.0,563137.6,2150435.6927801976,97.43589743589743,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50030482,86442.84,0.0,86442.84,314891.1935189067,77.77777777777779,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50030829,47501.44,0.0,47501.44,174040.4976002393,65.95441595441596,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50030908,24388.65,0.0,24388.65,88842.18874362393,46.438746438746435,medium value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50031192,26557.44,0.0,26557.44,96742.58710619356,48.717948717948715,medium value,Ross TWL,M,M,    ,,
1.0,0.9966521669369475,0.9743949819357574,0.9419931682625264,0.9419931682625264,1,3,0,1,1,0,1,576,50031521,76372.12,2000.0,74372.12,278321.0148148039,74.92877492877493,high value,Drake willson,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50031769,140672.0,50240.0,90432.0,345329.8102799367,79.91452991452992,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9999994053390856,0.999998001970235,0.999987073600792,1,3,1,0,1,0,2,119,50032114,226336.64,0.0,226336.64,870217.3311568368,91.31054131054131,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50033698,10000.0,0.0,10000.0,38029.546912966674,25.783475783475783,low value,Snow Singh,M,M,ACCT,,
0.9999999999999926,0.9999999999999348,0.9999999999999335,0.9999999999999335,0.9999999999999335,1,3,3,1,1,0,0,1214,50033699,2421891.69,0.0,2421891.69,9311695.914926233,99.57264957264957,high value,RTA DONLAD,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50033703,19871.41,0.0,19871.41,72386.93235672888,39.45868945868946,medium value,Benny Lim,M,M,ADAS,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50033748,60737.76,0.0,60737.76,221253.5559690648,71.08262108262107,high value,John RTA,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,0,1,1,0,2,7424,50033765,-100715.78,0.0,-100715.78,-387232.3114476925,1.566951566951567,low value,Drake willson,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,0,10,0,1,0,1,119,50033783,1209.6,0.0,1209.6,4650.6734488590455,8.831908831908832,low value,Bruce Wayne,M,S,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50033857,43781.97,0.0,43781.97,166266.59263227953,64.95726495726495,high value,Remogoio Remy Martin,M, ,BOOK,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50033916,25120.0,0.0,25120.0,95530.2218453723,47.72079772079772,medium value,Drake Doctor,M,M,    ,,
0.8537925861920796,0.8537925861920796,0.8537925861920796,0.8537925861920796,0.8537925861920796,1,3,0,0,1,0,1,1794,50033996,25991.7,0.0,25991.7,85322.020833413,42.87749287749288,medium value,RTA Ashish,M,S,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,0,1,1,0,1,7058,50034018,11334.4,0.0,11334.4,43578.53268745698,30.91168091168091,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,7,1,1,0,2,119,50034035,280165.76,0.0,280165.76,1077182.0943381411,93.58974358974359,high value,Peter Parker,M,S,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50034049,39071.75,0.0,39071.75,148379.0414337287,62.25071225071225,high value,Stanley Regan Morgan,M,M,ARCH,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50034065,22400.0,0.0,22400.0,85186.18508504536,42.73504273504273,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034243,42190.05,0.0,42190.05,153688.55534041167,62.67806267806267,high value,ANSH RUL,M,S,    ,,
1.0,1.0,0.9999994053390856,0.999998001970235,0.999987073600792,1,3,1,0,1,0,2,119,50034321,155606.44,0.0,155606.44,598274.4151703254,87.46438746438746,high value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034332,2320.64,0.0,2320.64,8453.552651991948,10.968660968660968,low value,Snow Singh,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034390,29950.41,0.0,29950.41,109102.3889460434,53.41880341880342,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034436,23546.88,0.0,23546.88,85775.816098204,44.58689458689459,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034437,26346.88,0.0,26346.88,96532.31787107492,48.29059829059829,medium value,Ansh Aggarwal,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034441,441.28,0.0,441.28,1616.8055280225944,4.415954415954416,low value,John RTA,M,S,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034448,553.28,0.0,553.28,2027.1622610232525,6.1253561253561255,low value,john smith,M,S,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034451,20746.88,0.0,20746.88,76014.48122104198,41.02564102564102,medium value,rohit kumar,M,S,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034453,20746.88,0.0,20746.88,76014.48122104198,41.02564102564102,medium value,Snow Drake,M,S,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50034522,293716.32,0.0,293716.32,1121605.195746209,93.87464387464387,high value,Snow Drake,M,S,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50034539,46605.05,0.0,46605.05,166201.67061463738,64.67236467236467,high value,NINJA RUL,M,M,    ,,
0.9999993800384342,0.9999993800384342,0.9999993800384342,0.9999986887585401,0.9999971469670549,1,3,1,1,1,0,1,10,50034551,11801.44,0.0,11801.44,45374.15753482194,32.193732193732195,medium value,Azxha Anbu,M, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034640,450.24,0.0,450.24,1640.119771284152,4.700854700854701,low value,Test 1 anu,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034667,9668.0,0.0,9668.0,35218.279026241966,24.216524216524217,low value,John RTA,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034724,20746.88,0.0,20746.88,76014.48122104198,41.02564102564102,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50034725,20746.88,0.0,20746.88,76014.48122104198,41.02564102564102,medium value,Snow Drake,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50034757,9668.0,0.0,9668.0,35218.279026241966,24.216524216524217,low value,Snow Drake,M,S,    ,,
0.9522424683177761,0.9522424683177761,0.9522424683177761,0.9522424683177761,0.9522424683177761,1,0,0,1,1,0,1,1580,50034869,84302.4,0.0,84302.4,308646.6397106177,77.06552706552706,high value,Drake willson,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,1,1,1,0,2,3406,50035037,204562.03,56632.78,147929.25,568758.7923980092,86.46723646723646,high value,Virat Kohli,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50035080,2158.83,0.0,2158.83,7698.761240959886,10.3988603988604,low value,PHOUC ##yii88,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50035508,85101.98,0.0,85101.98,310006.7518954968,77.20797720797721,high value,Batch Sample,M, ,    ,,
1.0,1.0,1.0,1.0,1.0,1,6,0,0,1,0,1,1945,50036374,37083.84,0.0,37083.84,142580.05131426672,61.396011396011396,high value,Drake willson,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50036472,25961.6,0.0,25961.6,94572.08034419562,47.43589743589743,medium value,Vikas A?ggarwal,M,,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50036494,32642.06,0.0,32642.06,123961.62376198299,57.692307692307686,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50036817,26557.44,0.0,26557.44,96742.58710619356,48.717948717948715,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50036840,32705.28,20000.0,12705.28,46282.3847896702,32.33618233618233,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50037176,268596.32,0.0,268596.32,1025680.2484462266,92.87749287749287,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50037198,22480.64,0.0,22480.64,81891.75136620773,42.45014245014245,medium value,NINJA RUL,M,M,    ,,
0.9999994516740562,0.9999951817125288,0.9999950877939766,0.9999950877939766,0.9999950877939766,1,3,1,1,1,0,1,1214,50037241,16896.83,26753.85,-9857.02,-37898.15094204007,2.2792022792022792,low value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50037298,31022.88,0.0,31022.88,113009.14812139237,54.41595441595442,medium value,Alfred Lim,M,M,ACCT,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50037563,22249.83,0.0,22249.83,85545.77521922323,43.01994301994302,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50037747,304137.63,0.0,304137.63,1133974.6987826137,94.01709401709401,high value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50037906,23546.88,0.0,23546.88,90532.65142223662,46.72364672364672,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50037988,137333.69,0.0,137333.69,524431.8063599571,85.18518518518519,high value,Ansh TEN,M,M,ACCT,,
